level_0,index,playerID,yearID,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
1043,1043,spiveju01,2001,1,72,163,33,42,6,3,5,21.0,3.0,0.0,23,47.0,0.0,2.0,6.0,1.0,3.0
1044,1044,spoonti01,2001,1,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1045,1045,spraged02,2001,1,45,94,9,28,7,0,2,16.0,0.0,0.0,11,18.0,1.0,1.0,0.0,1.0,3.0
1046,1046,sprinde01,2001,1,4,6,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0
1047,1047,sprinru01,2001,1,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1048,1048,stairma01,2001,1,128,340,48,85,21,0,17,61.0,2.0,3.0,52,76.0,7.0,7.0,1.0,3.0,4.0
1049,1049,standja01,2001,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1050,1050,stantmi02,2001,1,76,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1051,1051,starkde01,2001,1,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1052,1052,stechge01,2001,1,69,3,1,2,0,0,1,3.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
1053,1053,steinbl01,2001,1,36,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1054,1054,stevele01,2001,1,152,542,77,133,35,1,25,95.0,2.0,1.0,74,157.0,12.0,5.0,0.0,7.0,17.0
1055,1055,stewasc01,2001,1,62,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1056,1056,stewash01,2001,1,155,640,103,202,44,7,12,60.0,27.0,10.0,46,72.0,1.0,11.0,0.0,1.0,9.0
1057,1057,stinnke01,2001,1,63,187,27,48,11,0,9,25.0,2.0,2.0,17,61.0,3.0,5.0,1.0,1.0,5.0
1058,1058,stoneri01,2001,1,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1059,1059,stricsc01,2001,1,77,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
1060,1060,stronjo01,2001,1,5,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1061,1061,sturtta01,2001,1,39,8,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
1062,1062,stynech01,2001,1,96,361,52,101,19,2,8,33.0,4.0,5.0,20,56.0,0.0,3.0,1.0,1.0,12.0
1063,1063,sullisc01,2001,1,79,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
1064,1064,suppaje01,2001,1,34,5,0,2,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
1065,1065,surhobj01,2001,1,141,484,68,131,33,1,10,58.0,9.0,3.0,38,48.0,5.0,1.0,1.0,7.0,5.0
1066,1066,suttola01,2001,1,33,42,3,5,1,0,1,3.0,0.0,0.0,1,10.0,0.0,0.0,1.0,0.0,1.0
1067,1067,suzukic01,2001,1,157,692,127,242,34,8,8,69.0,56.0,14.0,30,53.0,10.0,8.0,4.0,4.0,3.0
1068,1068,suzukma01,6003,6,33,18,0,0,0,0,0,0.0,0.0,0.0,1,10.0,0.0,0.0,3.0,0.0,1.0
1069,1069,sweenma01,2001,1,48,89,9,23,3,1,3,11.0,2.0,1.0,12,23.0,0.0,0.0,2.0,0.0,0.0
1070,1070,sweenmi01,2001,1,147,559,97,170,46,0,29,99.0,10.0,3.0,64,64.0,13.0,2.0,1.0,6.0,13.0
1071,1071,swindgr01,2001,1,64,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1072,1072,tabakje01,2001,1,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1073,1073,tamje01,2001,1,70,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1074,1074,tapanke01,2001,1,29,50,1,12,0,0,0,2.0,0.0,0.0,1,14.0,0.0,0.0,7.0,0.0,0.0
1075,1075,tatisfe01,2001,1,41,145,20,37,9,0,2,11.0,0.0,0.0,16,43.0,0.0,4.0,0.0,3.0,5.0
1076,1076,taubeed01,2001,1,52,116,16,29,2,1,3,11.0,0.0,0.0,10,19.0,1.0,1.0,1.0,0.0,3.0
1077,1077,tavarju01,2001,1,34,41,4,5,0,0,0,4.0,0.0,0.0,3,17.0,0.0,0.0,11.0,0.0,1.0
1078,1078,taylobi04,2001,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1079,1079,taylore01,2001,1,5,7,1,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
1080,1080,tejadmi01,2001,1,162,622,107,166,31,3,31,113.0,11.0,5.0,43,89.0,5.0,13.0,1.0,4.0,14.0
1081,1081,telemam01,2001,1,24,21,2,2,0,0,0,0.0,0.0,0.0,2,8.0,0.0,0.0,2.0,0.0,1.0
1082,1082,telfoan01,2001,1,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1083,1083,thomabr01,2001,1,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1084,1084,thomafr04,2001,1,20,68,8,15,3,0,4,10.0,0.0,0.0,10,12.0,2.0,0.0,0.0,1.0,0.0
1085,1085,thomeji01,2001,1,156,526,101,153,26,1,49,124.0,0.0,1.0,111,185.0,14.0,4.0,0.0,3.0,9.0
1086,1086,thompry01,2001,1,18,31,6,9,5,0,0,2.0,0.0,0.0,1,8.0,0.0,0.0,0.0,0.0,2.0
1087,1087,thomsjo01,2001,1,14,29,3,7,0,1,0,1.0,0.0,0.0,1,15.0,0.0,0.0,6.0,0.0,0.0
1088,1088,thurmmi01,2001,1,28,42,0,1,0,0,0,0.0,0.0,0.0,2,27.0,0.0,0.0,3.0,0.0,0.0
1089,1089,timlimi01,2001,1,68,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1090,1090,tocajo01,2001,1,13,17,3,3,0,0,0,1.0,0.0,0.0,0,8.0,0.0,0.0,0.0,0.0,0.0
1091,1091,tolarke01,2001,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1092,1092,tollbbr01,2001,1,19,40,4,8,0,0,0,1.0,0.0,0.0,2,17.0,0.0,0.0,5.0,0.0,0.0
1093,1093,tomkobr01,2001,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1094,1094,torrest01,2001,1,2,2,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
1095,1095,torreyo01,2001,1,3,4,0,2,0,1,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1096,1096,towerjo01,2001,1,24,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1097,1097,trachst01,2001,1,28,56,2,9,1,0,0,2.0,0.0,0.0,0,13.0,0.0,0.0,5.0,0.0,0.0
1098,1098,tracyan01,2001,1,38,55,4,6,1,0,2,8.0,0.0,0.0,6,26.0,0.0,0.0,0.0,2.0,1.0
1099,1099,trammbu01,2001,1,142,490,66,128,20,3,25,92.0,2.0,2.0,48,78.0,2.0,4.0,0.0,4.0,10.0
1100,1100,trombmi01,4002,3,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1101,1101,trubych01,2001,1,48,136,11,28,6,1,8,23.0,1.0,2.0,13,38.0,2.0,1.0,0.0,2.0,1.0
1102,1102,tuckemi01,4002,3,149,436,62,110,19,8,12,61.0,16.0,8.0,46,102.0,4.0,2.0,10.0,6.0,8.0
1103,1103,tynerja01,2001,1,105,396,51,111,8,5,0,21.0,31.0,6.0,15,42.0,0.0,3.0,5.0,1.0,6.0
1104,1104,urbinug01,4002,3,64,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1105,1105,uribeju01,2001,1,72,273,32,82,15,11,8,53.0,3.0,0.0,8,55.0,1.0,2.0,0.0,0.0,6.0
1106,1106,valdeis01,2001,1,27,5,0,1,0,0,0,0.0,1.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
1107,1107,valdema01,2001,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1108,1108,valdema02,2001,1,32,54,7,15,1,0,1,8.0,0.0,0.0,12,18.0,1.0,1.0,0.0,0.0,0.0
1109,1109,valener01,2001,1,22,41,3,4,2,0,0,1.0,0.0,0.0,4,11.0,0.0,1.0,0.0,0.0,0.0
1110,1110,valenjo02,2001,1,20,60,8,12,2,0,1,5.0,0.0,0.0,9,8.0,0.0,1.0,0.0,0.0,4.0
1111,1111,valenjo03,2001,1,124,438,74,113,22,2,28,68.0,9.0,6.0,50,114.0,2.0,3.0,8.0,3.0,7.0
1112,1112,vandejo02,4002,3,146,452,58,122,28,4,14,70.0,8.0,6.0,68,122.0,9.0,1.0,2.0,4.0,10.0
1113,1113,vanpoto01,2001,1,59,7,1,2,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
1114,1114,varitja01,2001,1,51,174,19,51,11,1,7,25.0,0.0,0.0,21,35.0,3.0,1.0,1.0,1.0,6.0
1115,1115,vaughgr01,2001,1,136,485,74,113,25,0,24,82.0,11.0,5.0,71,130.0,7.0,3.0,0.0,3.0,10.0
1116,1116,vazquja01,2001,1,32,62,5,16,2,0,0,1.0,0.0,0.0,2,11.0,0.0,1.0,16.0,1.0,1.0
1117,1117,vazqura01,2001,1,17,35,5,8,0,0,0,4.0,0.0,0.0,0,3.0,0.0,0.0,1.0,1.0,0.0
1118,1118,velanjo01,2001,1,9,9,1,0,0,0,0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0
1119,1119,velarra01,4002,3,93,342,50,95,19,2,9,32.0,6.0,2.0,34,86.0,0.0,8.0,4.0,1.0,8.0
1120,1120,venafmi01,2001,1,70,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1121,1121,venturo01,2001,1,142,456,70,108,20,0,21,61.0,2.0,5.0,88,101.0,10.0,1.0,0.0,4.0,13.0
1122,1122,verasqu01,2001,1,71,258,39,65,14,2,3,25.0,7.0,4.0,24,52.0,1.0,7.0,4.0,2.0,4.0
1123,1123,veresda01,2001,1,71,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
1124,1124,vidrojo01,2001,1,124,486,82,155,34,1,15,59.0,4.0,1.0,31,49.0,2.0,10.0,2.0,2.0,18.0
1125,1125,villabr01,2001,1,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1126,1126,villoro01,4002,3,53,22,2,1,1,0,0,0.0,0.0,0.0,0,9.0,0.0,0.0,4.0,0.0,0.0
1127,1127,vinafe01,2001,1,154,631,95,191,30,8,9,56.0,17.0,7.0,32,35.0,3.0,22.0,3.0,2.0,7.0
1128,1128,vininke01,2001,1,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1129,1129,vizcajo01,2001,1,107,256,38,71,8,3,1,14.0,3.0,2.0,15,33.0,0.0,2.0,9.0,0.0,6.0
1130,1130,vizcalu01,2001,1,36,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1131,1131,vizquom01,2001,1,155,611,84,156,26,8,2,50.0,13.0,9.0,61,72.0,0.0,2.0,15.0,4.0,14.0
1132,1132,vogelry01,4002,3,15,10,0,1,1,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
1133,1133,vosbeed01,2001,1,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1134,1134,voylebr01,2001,1,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1135,1135,wagnebi02,2001,1,64,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1136,1136,wakefti01,2001,1,45,3,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
1137,1137,wakelch01,2001,1,10,36,5,9,2,0,2,6.0,0.0,0.0,0,13.0,0.0,0.0,0.0,0.0,0.0
1138,1138,walbema01,2001,1,1,1,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1139,1139,walkeke01,2001,1,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1140,1140,walkela01,2001,1,142,497,107,174,35,3,38,123.0,14.0,5.0,82,103.0,6.0,14.0,0.0,8.0,9.0
1141,1141,walkepe01,2001,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
1142,1142,walketo04,4002,3,151,551,93,163,35,2,17,75.0,1.0,8.0,51,82.0,1.0,1.0,4.0,3.0,14.0
1143,1143,wallaje01,2001,1,29,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1144,1144,walldo01,2001,1,33,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1145,1145,wardda01,2001,1,95,213,21,56,15,0,9,39.0,0.0,0.0,19,48.0,4.0,1.0,0.0,2.0,3.0
1146,1146,wardtu01,2001,1,17,15,1,4,1,0,0,2.0,0.0,0.0,1,6.0,1.0,1.0,0.0,0.0,1.0
1147,1147,wasdijo01,4002,3,44,3,1,1,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1148,1148,washbja01,2001,1,30,5,1,3,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
1149,1149,weathda01,4002,3,80,1,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
1150,1150,weaveje01,2001,1,33,5,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
1151,1151,weberbe01,2001,1,56,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1152,1152,wehnejo01,2001,1,43,51,3,10,1,0,0,2.0,2.0,1.0,10,12.0,0.0,0.0,1.0,0.0,2.0
1153,1153,wellsbo01,2001,1,65,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1154,1154,wellsda01,2001,1,16,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1155,1155,wellski01,2001,1,40,6,1,1,0,0,0,0.0,1.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0
1156,1156,wellsve01,2001,1,30,96,14,30,8,0,1,6.0,5.0,0.0,5,15.0,0.0,1.0,0.0,1.0,0.0
1157,1157,wendetu01,4002,3,70,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1158,1158,wengedo01,2001,1,4,3,0,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,1.0,0.0,0.0
1159,1159,westbja01,2001,1,23,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
1160,1160,wheelda01,2001,1,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1161,1161,whitede03,2001,1,126,390,52,108,25,2,14,47.0,18.0,3.0,28,95.0,1.0,12.0,1.0,1.0,6.0
1162,1162,whitega01,2001,1,69,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
1163,1163,whitema02,2001,1,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1164,1164,whiteri01,2001,1,55,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
1165,1165,whitero02,2001,1,95,323,43,99,19,1,17,50.0,1.0,0.0,26,56.0,4.0,7.0,1.0,0.0,14.0
1166,1166,wickmbo01,2001,1,70,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1167,1167,wilkebr01,2001,1,47,117,11,24,7,2,1,5.0,2.0,1.0,17,41.0,1.0,0.0,1.0,1.0,2.0
1168,1168,wilkima01,2001,1,14,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1169,1169,wilkiri01,2001,1,12,22,3,4,1,0,1,8.0,0.0,0.0,2,8.0,0.0,0.0,0.0,0.0,1.0
1170,1170,willibe02,2001,1,146,540,102,166,38,0,26,94.0,11.0,5.0,78,67.0,11.0,6.0,0.0,9.0,15.0
1171,1171,willida07,2001,1,22,34,1,4,2,0,0,2.0,0.0,0.0,0,19.0,0.0,0.0,3.0,0.0,0.0
1172,1172,willige02,4002,3,100,279,42,56,18,0,4,19.0,13.0,5.0,18,55.0,0.0,5.0,4.0,0.0,9.0
1173,1173,willije01,2001,1,15,4,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
1174,1174,willima04,2001,1,106,408,58,112,30,0,16,65.0,1.0,0.0,22,70.0,3.0,3.0,0.0,3.0,15.0
1175,1175,willimi03,4002,3,65,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1176,1176,willisc01,2001,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1177,1177,willito02,2001,1,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1178,1178,williwo02,4002,3,37,82,11,16,5,0,0,7.0,0.0,0.0,3,22.0,0.0,1.0,2.0,2.0,0.0
1179,1179,wilsocr03,2001,1,88,158,27,49,3,1,13,32.0,3.0,1.0,15,53.0,1.0,7.0,1.0,2.0,4.0
1180,1180,wilsoda01,2001,1,123,377,44,100,20,1,10,42.0,3.0,2.0,20,69.0,0.0,2.0,8.0,1.0,6.0
1181,1181,wilsoen01,4002,3,94,228,17,48,8,1,2,20.0,0.0,5.0,9,37.0,0.0,0.0,2.0,2.0,10.0
1182,1182,wilsoja02,2001,1,108,390,44,87,17,1,3,25.0,1.0,3.0,16,70.0,2.0,1.0,17.0,1.0,4.0
1183,1183,wilsokr01,2001,1,29,3,1,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1184,1184,wilsopa02,2001,1,37,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1185,1185,wilsopr01,2001,1,123,468,70,128,30,2,23,71.0,20.0,8.0,36,107.0,2.0,6.0,0.0,3.0,14.0
1186,1186,wilsoto02,2001,1,9,21,4,4,0,0,2,4.0,0.0,0.0,1,5.0,0.0,1.0,0.0,1.0,1.0
1187,1187,wilsova01,2001,1,32,57,3,17,3,0,0,6.0,0.0,1.0,2,16.0,0.0,2.0,0.0,1.0,1.0
1188,1188,winchsc01,2001,1,12,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0
1189,1189,winnra01,2001,1,128,429,54,117,25,6,6,50.0,12.0,10.0,38,81.0,0.0,6.0,5.0,2.0,10.0
1190,1190,wisema01,2001,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1191,1191,witasja01,4002,3,63,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1192,1192,wittbo01,2001,1,14,12,0,3,0,0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,1.0,0.0,0.0
1193,1193,wittke01,2001,1,14,27,5,5,0,0,2,5.0,0.0,0.0,2,7.0,0.0,0.0,0.0,1.0,0.0
1194,1194,wohlema01,4002,3,61,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1195,1195,wolfra02,2001,1,28,45,2,8,0,0,0,2.0,0.0,0.0,3,13.0,0.0,0.0,5.0,0.0,1.0
1196,1196,womacto01,2001,1,125,481,66,128,19,5,3,30.0,28.0,7.0,23,54.0,2.0,6.0,7.0,1.0,4.0
1197,1197,woodast01,2001,1,29,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1198,1198,woodke02,2001,1,29,48,3,9,1,0,0,2.0,0.0,0.0,1,15.0,0.0,0.0,13.0,0.0,0.0
1199,1199,woodwch01,2001,1,37,63,9,12,3,2,2,5.0,0.0,1.0,1,14.0,0.0,0.0,2.0,0.0,1.0
1200,1200,wootesh01,2001,1,79,221,24,69,8,1,8,32.0,2.0,0.0,5,42.0,0.0,3.0,0.0,3.0,5.0
1201,1201,worreti01,2001,1,73,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
1202,1202,wrighda02,2001,1,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1203,1203,wrighja01,2001,1,34,67,7,13,1,0,0,4.0,0.0,0.0,3,20.0,0.0,0.0,4.0,0.0,0.0
1204,1204,wrighja02,2001,1,7,2,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
1205,1205,wunscke01,2001,1,33,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1206,1206,yanes01,2001,1,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1207,1207,yoshima01,2001,1,42,16,0,2,0,0,0,0.0,0.0,0.0,1,7.0,0.0,0.0,2.0,0.0,0.0
1208,1208,youngdm01,2001,1,142,540,68,163,28,3,21,69.0,8.0,5.0,37,77.0,10.0,5.0,1.0,3.0,22.0
1209,1209,younger01,2001,1,149,603,98,168,43,4,6,42.0,31.0,14.0,42,45.0,1.0,9.0,15.0,3.0,15.0
1210,1210,youngke01,2001,1,142,449,53,104,33,0,14,65.0,15.0,11.0,42,119.0,3.0,11.0,0.0,5.0,17.0
1211,1211,youngmi02,2001,1,106,386,57,96,18,4,11,49.0,3.0,1.0,26,91.0,0.0,3.0,9.0,5.0,9.0
1212,1212,zambrca01,2001,1,6,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1213,1213,zambrvi01,2001,1,36,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1214,1214,zaungr01,2001,1,39,125,15,40,9,0,6,18.0,1.0,2.0,12,16.0,0.0,0.0,0.0,1.0,2.0
1215,1215,zeileto01,2001,1,151,531,66,141,25,1,10,62.0,1.0,0.0,73,102.0,3.0,6.0,0.0,2.0,15.0
1216,1216,zerbech01,2001,1,27,9,1,2,0,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,2.0,0.0,1.0
1217,1217,zimmeje02,2001,1,66,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1218,1218,zitoba01,2001,1,35,5,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
1219,1219,zuletju01,2001,1,49,106,11,23,3,0,6,24.0,0.0,1.0,8,32.0,1.0,3.0,0.0,1.0,3.0
